2023-04-08 14:41:38,0.0,0.0,0.0,0.0,1.5954198473282444,-19.519083969465647
2023-04-08 14:41:39,-2.4061726684570313,4.963180041503906,10.71884083251953,36.786259541984734,-5.427480916030534,-0.007633587786259542
2023-04-08 14:41:40,-2.3726538452148436,5.061342309570312,10.716446630859375,36.88549618320611,-5.320610687022901,-2.114503816793893
2023-04-08 14:41:41,-2.3535002319335936,5.051765502929687,10.692504614257812,36.74045801526717,-5.366412213740458,-1.900763358778626
2023-04-08 14:41:42,-2.3726538452148436,4.915296008300781,10.66137999267578,36.70992366412214,-5.404580152671755,-1.786259541984733
2023-04-08 14:41:43,-2.4013842651367185,5.046977099609375,10.73799444580078,36.93129770992366,-5.427480916030534,-1.8549618320610688
2023-04-08 14:41:44,-2.3870190551757813,5.090072729492187,10.376469995117187,36.091603053435115,-4.763358778625954,-2.114503816793893
2023-04-08 14:41:45,-2.384624853515625,5.0182466796875,10.766724865722656,36.63358778625954,-5.374045801526718,-1.8625954198473282
2023-04-08 14:41:46,-2.6527754394531247,5.164292980957031,10.625466967773438,36.717557251908396,-5.099236641221374,-1.8931297709923665
2023-04-08 14:41:47,-2.4947581298828125,5.023035083007812,10.685322009277343,37.06870229007634,-5.816793893129771,-1.8778625954198473
2023-04-08 14:41:48,-2.4396914916992185,4.989516259765625,10.848127722167968,36.80916030534351,-5.580152671755725,-1.8778625954198473
2023-04-08 14:41:49,-2.360682836914062,5.008669873046875,10.800243688964843,36.64885496183206,-5.458015267175573,-2.0229007633587788
2023-04-08 14:41:50,-2.2601263671875,4.910507604980468,11.02529864501953,36.80152671755725,-5.8396946564885495,-1.8549618320610688
2023-04-08 14:41:51,-2.29843359375,4.915296008300781,10.848127722167968,37.01526717557252,-5.221374045801527,-3.8244274809160306
2023-04-08 14:41:52,-2.442085693359375,5.0182466796875,10.754753857421875,36.80916030534351,-5.351145038167939,-1.816793893129771
2023-04-08 14:41:53,-2.602497204589844,4.979939453125,10.874463940429687,36.81679389312977,-5.480916030534351,-1.9389312977099236
2023-04-08 14:41:54,-2.437297290039062,4.946420629882812,10.723629235839843,36.67175572519084,-5.320610687022901,-1.8778625954198473
2023-04-08 14:41:55,-2.422932080078125,4.908113403320312,10.663774194335938,36.786259541984734,-5.419847328244275,-1.8396946564885497
2023-04-08 14:41:56,-2.446874096679687,4.9823336547851556,10.68053360595703,36.80152671755725,-5.419847328244275,-1.900763358778626
2023-04-08 14:41:57,-2.39420166015625,4.944026428222656,10.618284362792968,36.908396946564885,-5.4961832061068705,-1.8091603053435115
2023-04-08 14:41:58,-2.5139117431640625,5.0206408813476555,10.678139404296875,36.732824427480914,-5.282442748091603,-0.022900763358778626
2023-04-08 14:41:59,-2.4492682983398435,5.006275671386718,10.658985791015624,37.0763358778626,-4.977099236641221,-1.916030534351145
